,Order_id,Driver_id,Arrive_step,Response_step,Pickup_step,Pickup_Latitude,Pickup_Longitude,Dropoff_Latitude,Dropoff_Longitude,Pickup_Grid,Dropoff_Grid,Pickup_Point,Dropoff_Point,Travel_dis,Travel_time,date,Matching_patience,Fare,Travel_duration,Travel_distance,Fare_A,Fare_B,Travel_minute
466,O2133,Waiting,2641,86400,86400,40.74870667872986,-73.99137174507034,40.76081522618287,-73.97266618009598,892a100d2c3ffff,892a100d603ffff,"[40.74870667872986, -73.99137174507034]","[40.76081522618287, -73.97266618009598]",2968.044769898373,53,2020-12-01,4.0,8.570328575339733,8,1.8401877573369911,7.0,7.0,8
467,O2409,Waiting,2642,86400,86400,40.767832200085145,-73.9870500514507,40.77680931748042,-73.97756915203861,892a1008b2fffff,892a1008ba3ffff,"[40.767832200085145, -73.9870500514507]","[40.77680931748042, -73.97756915203861]",1739.1456839412422,31,2020-12-01,4.0,7.0,5,1.0782703240435705,6.0,7.0,5
468,O2205,Waiting,2642,86400,86400,40.765548781342886,-73.96300855578856,40.778725978677606,-73.95622998650425,892a100d683ffff,892a1008917ffff,"[40.765548781342886, -73.96300855578856]","[40.778725978677606, -73.95622998650425]",1973.822352315113,35,2020-12-01,6.0,7.0,5,1.22376985843537,6.0,7.0,5
469,O2343,Waiting,2642,86400,86400,40.73651643112407,-73.97855718286259,40.75764991685699,-73.96031025411155,892a100d2afffff,892a100d6b7ffff,"[40.736516431124066, -73.97855718286259]","[40.75764991685699, -73.96031025411155]",3719.059040821445,66,2020-12-01,4.0,10.435179059291269,11,2.305816605309296,8.5,7.0,11
470,O3608,Waiting,2642,86400,86400,40.74027171099462,-74.0066146384584,40.76619118165016,-73.95962766272619,892a10721a3ffff,892a100d697ffff,"[40.74027171099462, -74.0066146384584]","[40.76619118165016, -73.95962766272619]",7147.759291379994,128,2020-12-01,6.0,17.65531883114729,21,4.431610760655596,13.5,10.9,21
471,O2284,Waiting,2642,86400,86400,40.78287060252079,-73.98334404987725,40.7986959079272,-73.9523345478616,892a1008b8fffff,892a1008d47ffff,"[40.78287060252079, -73.98334404987725]","[40.7986959079272, -73.9523345478616]",4637.253323981571,83,2020-12-01,4.0,12.131419856520004,13,2.875097060868574,9.5,7.7,13
472,O2900,Waiting,2642,86400,86400,40.80146939363084,-73.97196102776101,40.73686273749029,-73.99058594992988,892a1008813ffff,892a100d277ffff,"[40.80146939363084, -73.97196102776101]","[40.736862737490284, -73.99058594992988]",8956.061087460866,161,2020-12-01,7.0,21.36732627989504,26,5.552757874225738,16.0,12.9,26
473,O2950,Waiting,2643,86400,86400,40.74811925189425,-73.99229136842445,40.76760922900293,-73.95168135351696,892a100d2cfffff,892a100d453ffff,"[40.74811925189425, -73.99229136842445]","[40.76760922900293, -73.95168135351696]",5999.965159126288,107,2020-12-01,5.0,15.009962197652024,17,3.719978398658299,11.5,9.3,17
474,O2415,Waiting,2643,86400,86400,40.78147531491296,-73.94509722687327,40.787043545301984,-73.94793373967414,892a100f24bffff,892a1008993ffff,"[40.78147531491296, -73.94509722687327]","[40.787043545301984, -73.94793373967414]",832.3773887330318,14,2020-12-01,7.0,7.0,2,0.5160739810144798,6.0,7.0,2
475,O2585,Waiting,2643,86400,86400,40.74079270533549,-73.98484331896125,40.74208634522375,-73.98055768076932,892a100d207ffff,892a100d2bbffff,"[40.74079270533549, -73.98484331896125]","[40.74208634522375, -73.98055768076932]",596.286858857366,10,2020-12-01,7.0,7.0,1,0.3696978524915669,6.0,7.0,1
476,O2696,Waiting,2643,86400,86400,40.77826091354131,-73.94906064085538,40.7586597595428,-73.97203617394496,892a10089a3ffff,892a100d607ffff,"[40.77826091354131, -73.94906064085538]","[40.7586597595428, -73.97203617394496]",4022.7290022487614,72,2020-12-01,5.0,11.114660967439905,12,2.494091981394232,9.0,7.300000000000001,12
477,O2924,Waiting,2644,86400,86400,40.747205662376345,-73.99165032653359,40.74459402727743,-73.98004709213056,892a100d2cfffff,892a100d28fffff,"[40.747205662376345, -73.99165032653359]","[40.74459402727743, -73.98004709213056]",1584.2161277027576,28,2020-12-01,6.0,7.0,4,0.9822139991757096,6.0,7.0,4
478,O3359,Waiting,2644,86400,86400,40.75782199769784,-73.99581441239927,40.758285599471385,-73.9929755959772,892a10725abffff,892a10725a3ffff,"[40.75782199769784, -73.99581441239927]","[40.758285599471385, -73.9929755959772]",383.139451163732,6,2020-12-01,6.0,7.0,1,0.2375464597215138,6.0,7.0,1
479,O2019,Waiting,2645,86400,86400,40.74836287871442,-73.99672265084543,40.7523371335569,-73.97726271381751,892a100d253ffff,892a100d667ffff,"[40.74836287871442, -73.99672265084543]","[40.7523371335569, -73.97726271381751]",2645.567454243273,47,2020-12-01,5.0,7.87044068785395,7,1.6402518216308293,6.5,7.0,7
480,O15898,Waiting,2645,86400,86400,40.73823217300711,-73.993945982063,40.71577509640789,-74.00030774981727,892a100d273ffff,892a1072c23ffff,"[40.73823217300711, -73.993945982063]","[40.71577509640789, -74.00030774981727]",3108.9929441423496,55,2020-12-01,5.0,9.073257344394449,9,1.9275756253682568,7.5,7.0,9
481,O2358,Waiting,2645,86400,86400,40.782543599345786,-73.98140889141224,40.75756946503737,-73.98306350308354,892a1008b8fffff,892a100d67bffff,"[40.782543599345786, -73.98140889141224]","[40.75756946503737, -73.98306350308354]",3333.8475881558693,60,2020-12-01,4.0,9.667224633149118,10,2.066985504656639,8.0,7.0,10
482,O2985,Waiting,2645,86400,86400,40.72756224415992,-73.98306276856489,40.757232460357855,-73.9718715457624,892a100d343ffff,892a100d607ffff,"[40.72756224415992, -73.98306276856489]","[40.757232460357855, -73.9718715457624]",4223.858314581665,76,2020-12-01,5.0,11.332886271321104,12,2.618792155040632,9.0,7.300000000000001,12
483,O2445,Waiting,2645,86400,86400,40.77400750248473,-73.96138431317215,40.75947985093973,-73.97934419242483,892a1008977ffff,892a100d673ffff,"[40.77400750248473, -73.96138431317215]","[40.759479850939734, -73.97934419242483]",3076.9197756469625,55,2020-12-01,4.0,9.038457956576954,9,1.9076902609011168,7.5,7.0,9
484,O2070,Waiting,2645,86400,86400,40.79522171384549,-73.93731481599836,40.73595157718892,-73.99896454233924,892a1008dabffff,892a100d26bffff,"[40.79522171384549, -73.93731481599836]","[40.73595157718892, -73.99896454233924]",11391.23865676652,205,2020-12-01,6.0,26.809493942591672,34,7.062567967195243,20.0,16.1,34
485,O2114,Waiting,2645,86400,86400,40.74726993891719,-73.99101437877538,40.74880978257526,-73.96909750482696,892a100d2cfffff,892a100d05bffff,"[40.74726993891719, -73.99101437877538]","[40.74880978257526, -73.96909750482696]",2926.5239871616445,52,2020-12-01,5.0,8.525278526070384,8,1.8144448720402195,7.0,7.0,8
486,O3269,Waiting,2645,86400,86400,40.73047021453901,-74.00677461870808,40.75470792159874,-73.96818889952259,892a1072ccbffff,892a100d633ffff,"[40.73047021453901, -74.00677461870808]","[40.754707921598744, -73.96818889952259]",6069.48446877146,109,2020-12-01,4.0,15.435390648617034,18,3.763080370638306,12.0,9.7,18
487,O1949,Waiting,2645,86400,86400,40.76386957419357,-73.97542235827213,40.78192201144601,-73.95506255240356,892a100d61bffff,892a1008913ffff,"[40.76386957419357, -73.97542235827213]","[40.78192201144601, -73.95506255240356]",3624.440742881247,65,2020-12-01,4.0,9.982518206026151,10,2.2471532605863733,8.0,7.0,10
488,O2872,Waiting,2646,86400,86400,40.7958970826372,-73.92985219528919,40.809193428694826,-73.95274494538299,892a1008db7ffff,892a1008c37ffff,"[40.7958970826372, -73.92985219528919]","[40.809193428694826, -73.95274494538299]",3526.3321443402974,63,2020-12-01,6.0,9.876070376609222,10,2.1863259294909843,8.0,7.0,10
489,O1362801,Waiting,2646,86400,86400,40.830448386678455,-73.95063580532499,40.74408653665572,-74.00084862412523,892a100aa77ffff,892a100d24bffff,"[40.830448386678455, -73.95063580532499]","[40.744086536655715, -74.00084862412523]",13306.470872500237,239,2020-12-01,5.0,30.63752089666276,39,8.250011940950147,22.5,18.1,39
490,O2443,Waiting,2647,86400,86400,40.75189234300194,-73.99322692842625,40.76129483725565,-73.97332503601253,892a100d2dbffff,892a100d603ffff,"[40.75189234300194, -73.99322692842625]","[40.76129483725565, -73.97332503601253]",2931.8897050381474,52,2020-12-01,6.0,8.531100329966389,8,1.8177716171236515,7.0,7.0,8
491,O3380,Waiting,2647,86400,86400,40.763835280784576,-73.99211181990319,40.75914883432024,-73.97416866099599,892a1072587ffff,892a100d60fffff,"[40.763835280784576, -73.99211181990319]","[40.75914883432024, -73.97416866099599]",2470.2037216492367,44,2020-12-01,4.0,7.680171037989421,7,1.531526307422527,6.5,7.0,7
492,O2694,Waiting,2647,86400,86400,40.75960971728887,-73.99438266937197,40.75933257602521,-74.00093755636914,892a10725bbffff,892a1072517ffff,"[40.75960971728887, -73.99438266937197]","[40.75933257602521, -74.00093755636914]",873.8909890555245,15,2020-12-01,4.0,7.0,2,0.5418124132144252,6.0,7.0,2
493,O2370,Waiting,2648,86400,86400,40.75146774093975,-73.99355607886643,40.76069977294086,-73.98609029542858,892a100d2dbffff,892a100d64fffff,"[40.751467740939745, -73.99355607886643]","[40.76069977294086, -73.98609029542858]",1581.4847679285058,28,2020-12-01,6.0,7.0,4,0.9805205561156736,6.0,7.0,4
494,O2901,Waiting,2648,86400,86400,40.75865669318405,-73.96040533864856,40.74357275684674,-73.97800530658166,892a100d6a3ffff,892a100d287ffff,"[40.758656693184044, -73.96040533864856]","[40.74357275684674, -73.97800530658166]",3087.494420169442,55,2020-12-01,4.0,9.049931445883844,9,1.914246540505054,7.5,7.0,9
495,O1909,Waiting,2648,86400,86400,40.7645104725929,-73.96026662036535,40.76750920432643,-73.9528958093304,892a100d44bffff,892a100d453ffff,"[40.7645104725929, -73.96026662036535]","[40.76750920432643, -73.9528958093304]",1059.9343220671046,19,2020-12-01,4.0,7.0,3,0.6571592796816049,6.0,7.0,3
496,O2586,Waiting,2648,86400,86400,40.79913485218781,-73.97287241900894,40.77337116414592,-73.98393992555162,892a1008813ffff,892a1008b33ffff,"[40.79913485218781, -73.97287241900894]","[40.77337116414592, -73.98393992555162]",3734.965343773695,67,2020-12-01,6.0,10.452437397994458,11,2.315678513139691,8.5,7.0,11
497,O1957,Waiting,2648,86400,86400,40.78327565630045,-73.95673306767802,40.75304566752848,-73.97515268252866,892a1008913ffff,892a100d62bffff,"[40.78327565630045, -73.95673306767802]","[40.753045667528475, -73.97515268252866]",4715.231897997845,84,2020-12-01,5.0,12.56602660932766,14,2.923443776758664,10.0,8.100000000000001,14
498,O3593,Waiting,2649,86400,86400,40.77931465715954,-73.95812359656978,40.75308836394466,-73.97377360364563,892a1008903ffff,892a100d62bffff,"[40.77931465715954, -73.95812359656978]","[40.75308836394466, -73.97377360364563]",4068.036114017312,73,2020-12-01,7.0,11.163819183708782,12,2.522182390690733,9.0,7.300000000000001,12
499,O3139,Waiting,2649,86400,86400,40.77188962041737,-73.95166893888054,40.78645880952494,-73.97300685936963,892a1008937ffff,892a100882fffff,"[40.77188962041737, -73.95166893888054]","[40.78645880952494, -73.97300685936963]",3441.533646177788,61,2020-12-01,4.0,9.7840640061029,10,2.1337508606302285,8.0,7.0,10
500,O2542,Waiting,2650,86400,86400,40.79861642255872,-73.95127257420144,40.79195293660965,-73.97789910459967,892a1008d47ffff,892a1008877ffff,"[40.79861642255872, -73.95127257420144]","[40.79195293660965, -73.97789910459967]",3656.028619104142,65,2020-12-01,5.0,10.016791051727994,10,2.266737743844568,8.0,7.0,10
501,O2541,Waiting,2650,86400,86400,40.80528419805336,-73.94930503815154,40.70593585607151,-74.01456290263648,892a1008dcfffff,892a1072813ffff,"[40.80528419805336, -73.94930503815154]","[40.705935856071505, -74.01456290263648]",15832.702413533509,284,2020-12-01,6.0,36.17848211868386,47,9.816275496390777,26.5,21.3,47
502,O3500,Waiting,2650,86400,86400,40.74953842022568,-73.98875178315225,40.74080501643876,-73.99033785603766,892a100d2c3ffff,892a100d20bffff,"[40.749538420225676, -73.98875178315225]","[40.74080501643876, -73.99033785603766]",1182.3176617943184,21,2020-12-01,5.0,7.0,3,0.7330369503124773,6.0,7.0,3
503,O2579,Waiting,2651,86400,86400,40.785006141038245,-73.94553062928036,40.802925508605256,-73.93941574114395,892a1008997ffff,892a1008d8bffff,"[40.785006141038245, -73.94553062928036]","[40.802925508605256, -73.93941574114395]",2522.0061088521456,45,2020-12-01,4.0,7.736376628104578,7,1.5636437874883304,6.5,7.0,7
504,O2942,Waiting,2651,86400,86400,40.76257113029372,-73.95718931261311,40.76447118314596,-73.96834698158493,892a100d44fffff,892a100d68fffff,"[40.76257113029372, -73.95718931261311]","[40.76447118314596, -73.96834698158493]",1507.5967528888675,27,2020-12-01,4.0,7.0,4,0.9347099867910976,6.0,7.0,4
505,O3130,Waiting,2651,86400,86400,40.77539768758904,-73.95308329508102,40.76661231665524,-73.95147533862384,892a1008933ffff,892a100d453ffff,"[40.77539768758904, -73.95308329508102]","[40.76661231665524, -73.95147533862384]",1189.6502540987294,21,2020-12-01,4.0,7.0,3,0.7375831575412123,6.0,7.0,3
506,O2047,Waiting,2651,86400,86400,40.74334480451828,-73.99662626231468,40.74033546821,-73.99641158590867,892a100d243ffff,892a100d247ffff,"[40.74334480451828, -73.99662626231468]","[40.74033546821, -73.99641158590867]",401.86223611523474,7,2020-12-01,4.0,7.0,1,0.2491545863914455,6.0,7.0,1
507,O3435,Waiting,2652,86400,86400,40.7797982309644,-73.96236812534143,40.79238264525696,-73.97010853834334,892a100890bffff,892a1008833ffff,"[40.7797982309644, -73.96236812534143]","[40.79238264525696, -73.97010853834334]",1967.9436841772429,35,2020-12-01,4.0,7.0,5,1.2201250841898903,6.0,7.0,5
508,O2997,Waiting,2652,86400,86400,40.79674925254152,-73.9361387252087,40.79574285401786,-73.94495314983439,892a1008da3ffff,892a1008d0fffff,"[40.79674925254152, -73.9361387252087]","[40.79574285401786, -73.94495314983439]",1181.7093783592395,21,2020-12-01,7.0,7.0,3,0.7326598145827286,6.0,7.0,3
509,O1362888,Waiting,2652,86400,86400,40.78774749219481,-73.9461589165718,40.76406557508624,-73.95851978776277,892a1008d2fffff,892a100d44bffff,"[40.78774749219481, -73.9461589165718]","[40.764065575086235, -73.95851978776277]",3558.271239407782,64,2020-12-01,5.0,9.910724294757443,10,2.2061281684328247,8.0,7.0,10
510,O2934,Waiting,2652,86400,86400,40.75300720764498,-73.9861958724812,40.75618021397728,-73.98232047091017,892a100d2d3ffff,892a100d663ffff,"[40.75300720764498, -73.9861958724812]","[40.75618021397728, -73.98232047091017]",667.153931200591,12,2020-12-01,7.0,7.0,2,0.4136354373443665,6.0,7.0,2
511,O2202,Waiting,2653,86400,86400,40.733814980726045,-73.99230058740598,40.76078832882333,-73.98261163063587,892a100d267ffff,892a100d647ffff,"[40.733814980726045, -73.99230058740598]","[40.760788328823324, -73.98261163063587]",3817.609112230916,68,2020-12-01,4.0,10.542105886770544,11,2.366917649583168,8.5,7.0,11
512,O3053,Waiting,2653,86400,86400,40.759994011004814,-73.99218924856311,40.789849232813566,-73.94684986086804,892a10725b3ffff,892a1008d2bffff,"[40.759994011004814, -73.99218924856311]","[40.789849232813566, -73.94684986086804]",7230.925318523342,130,2020-12-01,7.0,17.745553970597825,21,4.483173697484472,13.5,10.9,21
513,O3107,Waiting,2653,86400,86400,40.7402513987405,-74.00364349884124,40.709639182131504,-74.01667477232253,892a10721b3ffff,892a10728c7ffff,"[40.7402513987405, -74.00364349884124]","[40.709639182131504, -74.01667477232253]",4431.622040429102,79,2020-12-01,3.0,11.908309913865576,13,2.747605665066043,9.5,7.7,13
514,O3365,Waiting,2653,86400,86400,40.78048795267943,-73.95333926943947,40.76393309220936,-73.97073066072886,892a1008917ffff,892a100d613ffff,"[40.78048795267943, -73.95333926943947]","[40.763933092209356, -73.97073066072886]",3198.2534814307146,57,2020-12-01,5.0,9.170105027352326,9,1.982917158487043,7.5,7.0,9
515,O3370,Waiting,2653,86400,86400,40.78063554415523,-73.94782878027375,40.75896006252666,-73.97788000098377,892a10089b3ffff,892a100d673ffff,"[40.78063554415523, -73.94782878027375]","[40.75896006252666, -73.97788000098377]",4935.419267395885,88,2020-12-01,4.0,12.804929905124537,14,3.059959945785449,10.0,8.100000000000001,14
516,O3135,Waiting,2653,86400,86400,40.74407901022927,-73.98832111455462,40.75481479519511,-73.96317292665624,892a100d21bffff,892a100d6afffff,"[40.74407901022927, -73.98832111455462]","[40.75481479519511, -73.96317292665624]",3642.2064234054,65,2020-12-01,3.0,10.00179396939486,10,2.258167982511348,8.0,7.0,10
517,O2440,Waiting,2653,86400,86400,40.7376421329252,-73.97565052587912,40.765180652991646,-73.95207094404238,892a100d2a7ffff,892a100d453ffff,"[40.7376421329252, -73.97565052587912]","[40.765180652991646, -73.95207094404238]",4829.058979650745,86,2020-12-01,4.0,12.689528992921057,14,2.9940165673834613,10.0,8.100000000000001,14
518,O3343,Waiting,2654,86400,86400,40.74910578436892,-73.96930123964586,40.76697138967245,-73.98055753610079,892a100d627ffff,892a100d653ffff,"[40.749105784368915, -73.96930123964586]","[40.76697138967245, -73.98055753610079]",2812.646805654884,50,2020-12-01,7.0,8.40172178413555,8,1.743841019506028,7.0,7.0,8
519,O2179,Waiting,2654,86400,86400,40.76167690535536,-73.99255080778568,40.75438501957172,-73.98242496890474,892a1072587ffff,892a100d663ffff,"[40.76167690535536, -73.99255080778568]","[40.75438501957172, -73.98242496890474]",1662.089494078771,29,2020-12-01,6.0,7.0,4,1.030495486328838,6.0,7.0,4
520,O2671,Waiting,2654,86400,86400,40.75558239390539,-73.97878847571768,40.76855363624067,-73.98904712735249,892a100d677ffff,892a1008b2fffff,"[40.75558239390539, -73.97878847571768]","[40.76855363624067, -73.98904712735249]",2202.811732332864,39,2020-12-01,6.0,7.040050729581157,6,1.3657432740463755,6.0,7.0,6
521,O2639,Waiting,2654,86400,86400,40.74989398617817,-73.97943563927964,40.76031204088552,-73.96897561765836,892a100d29bffff,892a100d617ffff,"[40.74989398617817, -73.97943563927964]","[40.760312040885516, -73.96897561765836]",1966.43948210278,35,2020-12-01,3.0,7.0,5,1.2191924789037236,6.0,7.0,5
522,O1362733,Waiting,2654,86400,86400,40.78924503545172,-73.97743039148348,40.7493495236121,-73.96962234643104,892a100882bffff,892a100d627ffff,"[40.78924503545172, -73.97743039148348]","[40.7493495236121, -73.96962234643104]",5414.899363363162,97,2020-12-01,5.0,14.02516580924903,16,3.35723760528516,11.0,8.9,16
523,O2271,Waiting,2654,86400,86400,40.770298700362325,-73.9489958734035,40.776437961994006,-73.97641261811319,892a100d4cbffff,892a1008ba3ffff,"[40.770298700362325, -73.9489958734035]","[40.776437961994006, -73.97641261811319]",3742.347394953216,67,2020-12-01,5.0,10.460446923524238,11,2.3202553848709937,8.5,7.0,11
524,O2503,Waiting,2655,86400,86400,40.77616348848544,-73.96425529418451,40.7614252874972,-73.9689604418933,892a1008973ffff,892a100d617ffff,"[40.77616348848544, -73.96425529418451]","[40.761425287497204, -73.9689604418933]",2060.7421175335,37,2020-12-01,6.0,7.0,6,1.27766011287077,6.0,7.0,6
525,O1968,Waiting,2655,86400,86400,40.75458822052138,-73.96795830839095,40.76646930948876,-73.9588535002098,892a100d633ffff,892a100d697ffff,"[40.75458822052138, -73.96795830839095]","[40.766469309488755, -73.9588535002098]",1993.812274724884,35,2020-12-01,4.0,7.0,5,1.2361636103294282,6.0,7.0,5
